YYYY MM DD hh mm DIR SPD GDR GSP GMN
2001 05 07 08 10 46 10.0 999 99.0 99
2001 05 07 08 20 45 10.4 999 99.0 99
2001 05 07 08 30 51 10.5 999 99.0 99
2001 05 07 08 40 49 10.7 999 99.0 99
2001 05 07 08 50 51 10.9 999 99.0 99
2001 05 07 09 00 49 11.0 51 13.7 58
2001 05 07 09 10 53 11.2 999 99.0 99
2001 05 07 09 20 53 11.5 999 99.0 99
2001 05 07 09 30 50 11.2 999 99.0 99
2001 05 07 09 40 51 11.0 999 99.0 99
2001 05 07 09 50 50 11.5 999 99.0 99
2001 05 07 10 00 52 11.6 44 14.7 13
2001 05 07 10 10 53 11.8 999 99.0 99
2001 05 07 10 20 52 11.0 999 99.0 99
2001 05 07 10 30 53 10.9 999 99.0 99
2001 05 07 10 40 52 10.9 999 99.0 99
2001 05 07 10 50 56 11.1 999 99.0 99
2001 05 07 11 00 52 10.4 53 13.7 4
2001 05 07 11 10 52 10.8 999 99.0 99
2001 05 07 11 20 50 10.6 999 99.0 99
2001 05 07 11 30 50 11.0 999 99.0 99
2001 05 07 11 40 54 10.8 999 99.0 99
2001 05 07 11 50 50 11.1 999 99.0 99
2001 05 07 12 00 49 11.2 43 13.6 57
2001 05 07 12 10 53 11.2 999 99.0 99
2001 05 07 12 20 51 10.6 999 99.0 99
2001 05 07 12 30 54 11.2 999 99.0 99
2001 05 07 12 40 52 10.7 999 99.0 99
2001 05 07 12 50 51 11.6 999 99.0 99
2001 05 07 13 00 52 11.1 46 13.8 40
2001 05 07 13 10 51 11.4 999 99.0 99
2001 05 07 13 20 50 11.0 999 99.0 99
2001 05 07 13 30 53 11.1 999 99.0 99
2001 05 07 13 40 58 11.7 999 99.0 99
2001 05 07 13 50 57 11.7 999 99.0 99
2001 05 07 14 00 56 11.7 63 13.7 33
2001 05 07 14 10 59 11.5 999 99.0 99
2001 05 07 14 20 56 11.2 999 99.0 99
2001 05 07 14 30 59 11.5 999 99.0 99
2001 05 07 14 40 56 11.0 999 99.0 99
2001 05 07 14 50 60 11.3 999 99.0 99
2001 05 07 15 00 57 11.3 51 13.3 57
2001 05 07 15 10 56 11.5 999 99.0 99
2001 05 07 15 20 61 11.8 999 99.0 99
2001 05 07 15 30 65 11.2 999 99.0 99
2001 05 07 15 40 62 10.8 999 99.0 99
2001 05 07 15 50 62 11.4 999 99.0 99
2001 05 07 16 00 63 11.1 56 14.1 14
2001 05 07 16 10 60 11.1 999 99.0 99
2001 05 07 16 20 62 11.3 999 99.0 99
2001 05 07 16 30 59 11.4 999 99.0 99
2001 05 07 16 40 62 11.1 999 99.0 99
2001 05 07 16 50 64 11.6 999 99.0 99
2001 05 07 17 00 63 11.6 70 14.0 52
2001 05 07 17 10 63 12.3 999 99.0 99
2001 05 07 17 20 63 11.5 999 99.0 99
2001 05 07 17 30 55 11.1 999 99.0 99
2001 05 07 17 40 58 11.9 999 99.0 99
2001 05 07 17 50 56 11.5 999 99.0 99
2001 05 07 18 00 54 11.9 55 14.2 45
2001 05 07 18 10 55 11.7 999 99.0 99
2001 05 07 18 20 55 11.9 999 99.0 99
2001 05 07 18 30 62 11.5 999 99.0 99
2001 05 07 18 40 60 11.3 999 99.0 99
2001 05 07 18 50 61 11.2 999 99.0 99
2001 05 07 19 00 55 11.7 57 14.3 17
2001 05 07 19 10 58 11.8 999 99.0 99
2001 05 07 19 20 57 11.6 999 99.0 99
2001 05 07 19 30 59 11.2 999 99.0 99
2001 05 07 19 40 58 11.4 999 99.0 99
2001 05 07 19 50 56 11.7 999 99.0 99
2001 05 07 20 00 57 11.8 53 14.0 49
2001 05 07 20 10 60 11.5 999 99.0 99
2001 05 07 20 20 64 11.7 999 99.0 99
2001 05 07 20 30 57 11.8 999 99.0 99
2001 05 07 20 40 58 11.1 999 99.0 99
2001 05 07 20 50 56 10.9 999 99.0 99
2001 05 07 21 00 56 11.3 62 13.6 41
2001 05 07 21 10 60 11.3 999 99.0 99
2001 05 07 21 20 58 11.6 999 99.0 99
2001 05 07 21 30 61 11.4 999 99.0 99
2001 05 07 21 40 61 10.6 999 99.0 99
2001 05 07 21 50 59 10.8 999 99.0 99
2001 05 07 22 00 54 11.0 57 13.0 6
2001 05 07 22 10 55 11.0 999 99.0 99
2001 05 07 22 20 53 11.5 999 99.0 99
2001 05 07 22 30 50 10.5 999 99.0 99
2001 05 07 22 40 52 10.3 999 99.0 99
2001 05 07 22 50 47 11.1 999 99.0 99
2001 05 07 23 00 49 11.2 50 13.4 3
2001 05 07 23 10 50 11.6 999 99.0 99
2001 05 07 23 20 58 11.0 999 99.0 99
2001 05 07 23 30 58 11.0 999 99.0 99
2001 05 07 23 40 57 10.7 999 99.0 99
2001 05 07 23 50 58 11.1 999 99.0 99
2001 05 08 00 00 59 10.4 52 13.5 0
2001 05 08 00 10 58 11.1 999 99.0 99
2001 05 08 00 20 60 11.0 999 99.0 99
2001 05 08 00 30 60 10.5 999 99.0 99
2001 05 08 00 40 58 10.6 999 99.0 99
2001 05 08 00 50 58 10.5 999 99.0 99
2001 05 08 01 00 59 10.1 63 13.0 11
2001 05 08 01 10 57 10.3 999 99.0 99
2001 05 08 01 20 62 11.2 999 99.0 99
2001 05 08 01 30 58 10.4 999 99.0 99
2001 05 08 01 40 70 10.0 999 99.0 99
2001 05 08 01 50 71 10.3 999 99.0 99
2001 05 08 02 00 71 11.1 68 13.1 16
2001 05 08 02 10 68 11.5 999 99.0 99
2001 05 08 02 20 70 12.3 999 99.0 99
2001 05 08 02 30 69 12.1 999 99.0 99
2001 05 08 02 40 72 12.4 999 99.0 99
2001 05 08 02 50 71 11.6 999 99.0 99
2001 05 08 03 00 78 11.3 69 14.4 25
2001 05 08 03 10 71 11.8 999 99.0 99
2001 05 08 03 20 69 11.3 999 99.0 99
2001 05 08 03 30 67 11.0 999 99.0 99
2001 05 08 03 40 70 12.8 999 99.0 99
2001 05 08 03 50 67 12.6 999 99.0 99
2001 05 08 04 00 72 12.9 72 15.6 54
2001 05 08 04 10 72 13.1 999 99.0 99
2001 05 08 04 20 73 13.7 999 99.0 99
2001 05 08 04 30 68 13.1 999 99.0 99
2001 05 08 04 40 64 13.6 999 99.0 99
2001 05 08 04 50 69 13.1 999 99.0 99
2001 05 08 05 00 60 12.8 70 16.2 17
2001 05 08 05 10 61 12.6 999 99.0 99
2001 05 08 05 20 66 12.4 999 99.0 99
2001 05 08 05 30 62 12.4 999 99.0 99
2001 05 08 05 40 63 12.7 999 99.0 99
2001 05 08 05 50 60 13.0 999 99.0 99
2001 05 08 06 00 60 13.0 62 16.1 46
2001 05 08 06 10 55 12.8 999 99.0 99
2001 05 08 06 20 57 12.5 999 99.0 99
2001 05 08 06 30 59 12.3 999 99.0 99
2001 05 08 06 40 58 12.1 999 99.0 99
2001 05 08 06 50 61 11.4 999 99.0 99
2001 05 08 07 00 61 11.3 57 14.6 0
2001 05 08 07 10 59 11.7 999 99.0 99
2001 05 08 07 20 58 11.2 999 99.0 99
2001 05 08 07 30 60 10.7 999 99.0 99
2001 05 08 07 40 62 10.8 999 99.0 99
2001 05 08 07 50 59 10.1 999 99.0 99
2001 05 08 08 00 62 11.0 56 13.6 16
2001 05 08 08 10 67 11.6 999 99.0 99
2001 05 08 08 20 66 11.7 999 99.0 99
2001 05 08 08 30 71 11.0 999 99.0 99
2001 05 08 08 40 68 10.5 999 99.0 99
2001 05 08 08 50 62 10.9 999 99.0 99
2001 05 08 09 00 60 10.5 64 13.7 11
2001 05 08 09 10 59 10.4 999 99.0 99
2001 05 08 09 20 60 11.2 999 99.0 99
2001 05 08 09 30 64 10.6 999 99.0 99
2001 05 08 09 40 61 11.3 999 99.0 99
2001 05 08 09 50 62 11.9 999 99.0 99
2001 05 08 10 00 64 11.4 62 14.3 40
2001 05 08 10 10 62 11.1 999 99.0 99
2001 05 08 10 20 60 11.3 999 99.0 99
2001 05 08 10 30 56 11.7 999 99.0 99
2001 05 08 10 40 56 11.7 999 99.0 99
2001 05 08 10 50 61 11.4 999 99.0 99
2001 05 08 11 00 60 12.6 57 14.2 48
2001 05 08 11 10 64 12.4 999 99.0 99
2001 05 08 11 20 58 12.2 999 99.0 99
2001 05 08 11 30 56 12.1 999 99.0 99
2001 05 08 11 40 57 12.3 999 99.0 99
2001 05 08 11 50 58 11.8 999 99.0 99
2001 05 08 12 00 57 11.4 64 14.6 7
2001 05 08 12 10 59 11.9 999 99.0 99
2001 05 08 12 20 66 12.0 999 99.0 99
2001 05 08 12 30 73 10.8 999 99.0 99
2001 05 08 12 40 65 12.1 999 99.0 99
2001 05 08 12 50 59 12.3 999 99.0 99
2001 05 08 13 00 52 12.6 53 14.4 53
2001 05 08 13 10 53 11.7 999 99.0 99
2001 05 08 13 20 53 12.0 999 99.0 99
2001 05 08 13 30 62 11.9 999 99.0 99
2001 05 08 13 40 58 12.3 999 99.0 99
2001 05 08 13 50 62 11.7 999 99.0 99
2001 05 08 14 00 56 11.8 67 14.7 30
2001 05 08 14 10 59 12.1 999 99.0 99
2001 05 08 14 20 59 12.3 999 99.0 99
2001 05 08 14 30 56 12.1 999 99.0 99
2001 05 08 14 40 58 11.9 999 99.0 99
2001 05 08 14 50 55 12.1 999 99.0 99
2001 05 08 15 00 58 12.0 58 14.4 17
2001 05 08 15 10 55 12.1 999 99.0 99
2001 05 08 15 20 51 12.3 999 99.0 99
2001 05 08 15 30 52 11.6 999 99.0 99
2001 05 08 15 40 52 11.7 999 99.0 99
2001 05 08 15 50 58 11.4 999 99.0 99
2001 05 08 16 00 45 11.7 61 14.3 0
2001 05 08 16 10 51 11.5 999 99.0 99
2001 05 08 16 20 50 11.3 999 99.0 99
2001 05 08 16 30 49 11.5 999 99.0 99
2001 05 08 16 40 51 11.1 999 99.0 99
2001 05 08 16 50 51 11.5 999 99.0 99
2001 05 08 17 00 44 10.5 49 13.6 3
2001 05 08 17 10 48 9.7 999 99.0 99
2001 05 08 17 20 53 8.8 999 99.0 99
2001 05 08 17 30 49 8.9 999 99.0 99
2001 05 08 17 40 52 9.4 999 99.0 99
2001 05 08 17 50 51 9.7 999 99.0 99
2001 05 08 18 00 49 10.0 42 12.5 0
2001 05 08 18 10 57 9.6 999 99.0 99
2001 05 08 18 20 60 9.9 999 99.0 99
2001 05 08 18 30 60 10.5 999 99.0 99
2001 05 08 18 40 52 10.6 999 99.0 99
2001 05 08 18 50 57 10.5 999 99.0 99
2001 05 08 19 00 59 11.4 60 13.7 59
2001 05 08 19 10 59 11.9 999 99.0 99
2001 05 08 19 20 55 11.5 999 99.0 99
2001 05 08 19 30 57 11.4 999 99.0 99
2001 05 08 19 40 55 11.6 999 99.0 99
2001 05 08 19 50 56 11.9 999 99.0 99
2001 05 08 20 00 51 12.4 45 14.5 56
2001 05 08 20 10 51 12.1 999 99.0 99
2001 05 08 20 20 58 11.1 999 99.0 99
2001 05 08 20 30 53 11.6 999 99.0 99
2001 05 08 20 40 54 11.5 999 99.0 99
2001 05 08 20 50 62 10.9 999 99.0 99
2001 05 08 21 00 62 11.2 52 15.0 8
2001 05 08 21 10 63 11.5 999 99.0 99
2001 05 08 21 20 63 10.6 999 99.0 99
2001 05 08 21 30 71 10.6 999 99.0 99
2001 05 08 21 40 62 9.7 999 99.0 99
2001 05 08 21 50 63 9.9 999 99.0 99
2001 05 08 22 00 62 10.0 65 13.6 6
2001 05 08 22 10 68 9.8 999 99.0 99
2001 05 08 22 20 63 10.0 999 99.0 99
2001 05 08 22 30 63 9.2 999 99.0 99
2001 05 08 22 40 61 9.5 999 99.0 99
2001 05 08 22 50 60 9.7 999 99.0 99
2001 05 08 23 00 62 10.2 56 12.3 59
2001 05 08 23 10 62 10.2 999 99.0 99
2001 05 08 23 20 62 10.8 999 99.0 99
2001 05 08 23 30 69 11.0 999 99.0 99
2001 05 08 23 40 70 11.3 999 99.0 99
2001 05 08 23 50 67 11.1 999 99.0 99
2001 05 09 00 00 69 11.1 61 13.5 18
2001 05 09 00 10 69 11.2 999 99.0 99
2001 05 09 00 20 66 10.9 999 99.0 99
2001 05 09 00 30 66 10.2 999 99.0 99
2001 05 09 00 40 66 10.7 999 99.0 99
2001 05 09 00 50 72 10.3 999 99.0 99
2001 05 09 01 00 70 9.6 65 14.1 7
2001 05 09 01 10 73 9.3 999 99.0 99
2001 05 09 01 20 73 10.9 999 99.0 99
2001 05 09 01 30 70 11.5 999 99.0 99
2001 05 09 01 40 69 12.3 999 99.0 99
2001 05 09 01 50 67 11.9 999 99.0 99
2001 05 09 02 00 69 11.5 70 13.5 31
2001 05 09 02 10 64 11.0 999 99.0 99
2001 05 09 02 20 68 10.8 999 99.0 99
2001 05 09 02 30 67 11.2 999 99.0 99
2001 05 09 02 40 67 11.9 999 99.0 99
2001 05 09 02 50 65 11.6 999 99.0 99
2001 05 09 03 00 65 11.5 68 13.7 31
2001 05 09 03 10 62 11.2 999 99.0 99
2001 05 09 03 20 65 11.4 999 99.0 99
2001 05 09 03 30 69 12.0 999 99.0 99
2001 05 09 03 40 67 11.0 999 99.0 99
2001 05 09 03 50 74 12.5 999 99.0 99
2001 05 09 04 00 71 12.5 70 14.8 51
2001 05 09 04 10 72 12.4 999 99.0 99
2001 05 09 04 20 59 11.9 999 99.0 99
2001 05 09 04 30 59 11.9 999 99.0 99
2001 05 09 04 40 60 11.7 999 99.0 99
2001 05 09 04 50 53 10.6 999 99.0 99
2001 05 09 05 00 48 9.2 70 14.6 7
2001 05 09 05 10 51 8.9 999 99.0 99
2001 05 09 05 20 52 9.5 999 99.0 99
2001 05 09 05 30 76 9.0 999 99.0 99
2001 05 09 05 40 72 12.4 999 99.0 99
2001 05 09 05 50 78 11.2 999 99.0 99
2001 05 09 06 00 80 10.3 81 16.2 31
2001 05 09 06 10 102 10.9 999 99.0 99
2001 05 09 06 20 104 9.8 999 99.0 99
2001 05 09 06 30 105 12.6 999 99.0 99
2001 05 09 06 40 98 11.9 999 99.0 99
2001 05 09 06 50 90 11.6 999 99.0 99
2001 05 09 07 00 82 10.8 111 15.2 19
2001 05 09 07 10 62 11.6 999 99.0 99
2001 05 09 07 20 69 11.0 999 99.0 99
2001 05 09 07 30 77 9.3 999 99.0 99
2001 05 09 07 40 82 11.2 999 99.0 99
2001 05 09 07 50 90 9.9 999 99.0 99
2001 05 09 08 00 104 8.1 86 14.2 32
2001 05 09 08 10 88 9.9 999 99.0 99
2001 05 09 08 20 88 10.1 999 99.0 99
2001 05 09 08 30 80 9.1 999 99.0 99
2001 05 09 08 40 80 9.2 999 99.0 99
2001 05 09 08 50 103 10.0 999 99.0 99
2001 05 09 09 00 108 7.8 89 13.8 49
2001 05 09 09 10 76 7.7 999 99.0 99
2001 05 09 09 20 42 11.3 999 99.0 99
2001 05 09 09 30 40 10.6 999 99.0 99
2001 05 09 09 40 39 9.8 999 99.0 99
2001 05 09 09 50 44 10.8 999 99.0 99
2001 05 09 10 00 52 9.7 43 13.5 27
2001 05 09 10 10 77 10.1 999 99.0 99
2001 05 09 10 20 75 9.8 999 99.0 99
2001 05 09 10 30 80 9.9 999 99.0 99
2001 05 09 10 40 82 9.6 999 99.0 99
2001 05 09 10 50 79 9.5 999 99.0 99
2001 05 09 11 00 74 9.9 90 12.2 2
2001 05 09 11 10 78 10.2 999 99.0 99
2001 05 09 11 20 74 10.1 999 99.0 99
2001 05 09 11 30 76 10.1 999 99.0 99
2001 05 09 11 40 79 10.5 999 99.0 99
2001 05 09 11 50 67 11.0 999 99.0 99
2001 05 09 12 00 66 11.8 58 13.6 55
2001 05 09 12 10 69 11.5 999 99.0 99
2001 05 09 12 20 71 10.9 999 99.0 99
2001 05 09 12 30 69 11.9 999 99.0 99
2001 05 09 12 40 63 11.4 999 99.0 99
2001 05 09 12 50 67 11.5 999 99.0 99
2001 05 09 13 00 67 11.2 68 13.8 20
2001 05 09 13 10 70 11.3 999 99.0 99
2001 05 09 13 20 68 11.6 999 99.0 99
2001 05 09 13 30 67 11.6 999 99.0 99
2001 05 09 13 40 67 11.3 999 99.0 99
2001 05 09 13 50 64 11.6 999 99.0 99
2001 05 09 14 00 66 11.5 66 13.4 21
2001 05 09 14 10 69 11.3 999 99.0 99
2001 05 09 14 20 68 11.8 999 99.0 99
2001 05 09 14 30 68 11.2 999 99.0 99
2001 05 09 14 40 67 10.9 999 99.0 99
2001 05 09 14 50 70 11.0 999 99.0 99
2001 05 09 15 00 73 10.7 68 13.3 13
2001 05 09 15 10 69 10.3 999 99.0 99
2001 05 09 15 20 66 10.6 999 99.0 99
2001 05 09 15 30 72 10.8 999 99.0 99
2001 05 09 15 40 70 10.8 999 99.0 99
2001 05 09 15 50 69 10.3 999 99.0 99
2001 05 09 16 00 71 10.7 69 13.1 10
2001 05 09 16 10 75 10.3 999 99.0 99
2001 05 09 16 20 72 10.5 999 99.0 99
2001 05 09 16 30 77 9.8 999 99.0 99
2001 05 09 16 40 73 10.7 999 99.0 99
2001 05 09 16 50 80 10.1 999 99.0 99
2001 05 09 17 00 81 10.1 69 12.7 34
2001 05 09 17 10 83 11.0 999 99.0 99
2001 05 09 17 20 81 10.5 999 99.0 99
2001 05 09 17 30 78 10.5 999 99.0 99
2001 05 09 17 40 75 10.0 999 99.0 99
2001 05 09 17 50 73 10.2 999 99.0 99
2001 05 09 18 00 74 10.0 82 12.6 1
2001 05 09 18 10 77 9.8 999 99.0 99
2001 05 09 18 20 75 9.5 999 99.0 99
2001 05 09 18 30 82 9.6 999 99.0 99
2001 05 09 18 40 71 9.6 999 99.0 99
2001 05 09 18 50 81 9.1 999 99.0 99
2001 05 09 19 00 75 8.9 89 11.7 4
2001 05 09 19 10 78 9.4 999 99.0 99
2001 05 09 19 20 75 9.8 999 99.0 99
2001 05 09 19 30 80 10.3 999 99.0 99
2001 05 09 19 40 76 10.2 999 99.0 99
2001 05 09 19 50 78 9.0 999 99.0 99
2001 05 09 20 00 76 9.6 74 12.5 35
2001 05 09 20 10 83 10.1 999 99.0 99
2001 05 09 20 20 83 9.3 999 99.0 99
2001 05 09 20 30 79 9.2 999 99.0 99
2001 05 09 20 40 80 9.7 999 99.0 99
2001 05 09 20 50 78 8.6 999 99.0 99
2001 05 09 21 00 75 9.3 88 11.9 9
2001 05 09 21 10 69 9.8 999 99.0 99
2001 05 09 21 20 65 9.6 999 99.0 99
2001 05 09 21 30 65 9.5 999 99.0 99
2001 05 09 21 40 73 9.2 999 99.0 99
2001 05 09 21 50 70 9.2 999 99.0 99
2001 05 09 22 00 74 9.2 60 11.9 28
2001 05 09 22 10 73 9.1 999 99.0 99
2001 05 09 22 20 77 10.2 999 99.0 99
2001 05 09 22 30 73 9.6 999 99.0 99
2001 05 09 22 40 75 9.8 999 99.0 99
2001 05 09 22 50 71 9.0 999 99.0 99
2001 05 09 23 00 74 9.5 74 12.0 19
2001 05 09 23 10 74 8.9 999 99.0 99
2001 05 09 23 20 77 9.0 999 99.0 99
2001 05 09 23 30 78 9.2 999 99.0 99
2001 05 09 23 40 74 9.6 999 99.0 99
2001 05 09 23 50 72 9.5 999 99.0 99
2001 05 10 00 00 68 9.6 75 11.4 39
2001 05 10 00 10 73 9.5 999 99.0 99
2001 05 10 00 20 70 9.7 999 99.0 99
2001 05 10 00 30 70 10.3 999 99.0 99
2001 05 10 00 40 71 10.8 999 99.0 99
2001 05 10 00 50 74 11.1 999 99.0 99
2001 05 10 01 00 71 10.9 72 13.4 53
2001 05 10 01 10 76 11.3 999 99.0 99
2001 05 10 01 20 78 11.3 999 99.0 99
2001 05 10 01 30 76 11.5 999 99.0 99
2001 05 10 01 40 79 10.9 999 99.0 99
2001 05 10 01 50 80 10.9 999 99.0 99
2001 05 10 02 00 81 10.9 75 13.5 4
2001 05 10 02 10 73 10.0 999 99.0 99
2001 05 10 02 20 77 10.5 999 99.0 99
2001 05 10 02 30 80 10.2 999 99.0 99
2001 05 10 02 40 85 9.7 999 99.0 99
2001 05 10 02 50 88 9.7 999 99.0 99
2001 05 10 03 00 82 10.1 73 12.5 55
2001 05 10 03 10 85 9.5 999 99.0 99
2001 05 10 03 20 86 9.3 999 99.0 99
2001 05 10 03 30 85 9.8 999 99.0 99
2001 05 10 03 40 87 9.7 999 99.0 99
2001 05 10 03 50 87 9.7 999 99.0 99
2001 05 10 04 00 85 9.2 93 11.7 28
2001 05 10 04 10 84 8.9 999 99.0 99
2001 05 10 04 20 88 8.8 999 99.0 99
2001 05 10 04 30 95 8.5 999 99.0 99
2001 05 10 04 40 90 9.0 999 99.0 99
2001 05 10 04 50 80 8.7 999 99.0 99
2001 05 10 05 00 78 8.2 81 10.9 2
2001 05 10 05 10 82 8.9 999 99.0 99
2001 05 10 05 20 79 8.6 999 99.0 99
2001 05 10 05 30 77 8.8 999 99.0 99
2001 05 10 05 40 77 8.5 999 99.0 99
2001 05 10 05 50 79 8.9 999 99.0 99
2001 05 10 06 00 73 8.5 81 10.6 48
2001 05 10 06 10 77 8.1 999 99.0 99
2001 05 10 06 20 75 8.2 999 99.0 99
2001 05 10 06 30 91 6.7 999 99.0 99
2001 05 10 06 40 99 6.9 999 99.0 99
2001 05 10 06 50 81 5.9 999 99.0 99
2001 05 10 07 00 63 3.8 72 10.1 18
2001 05 10 07 10 92 7.2 999 99.0 99
2001 05 10 07 20 86 9.0 999 99.0 99
2001 05 10 07 30 94 7.5 999 99.0 99
2001 05 10 07 40 85 4.9 999 99.0 99
2001 05 10 07 50 60 3.3 999 99.0 99
2001 05 10 08 00 61 4.3 82 10.2 0
2001 05 10 08 10 80 9.7 999 99.0 99
2001 05 10 08 20 77 7.1 999 99.0 99
2001 05 10 08 30 87 6.1 999 99.0 99
2001 05 10 08 40 94 7.1 999 99.0 99
2001 05 10 08 50 97 6.9 999 99.0 99
2001 05 10 09 00 94 7.8 84 11.1 5
2001 05 10 09 10 97 7.8 999 99.0 99
2001 05 10 09 20 109 6.6 999 99.0 99
2001 05 10 09 30 102 7.2 999 99.0 99
2001 05 10 09 40 100 7.4 999 99.0 99
2001 05 10 09 50 104 7.7 999 99.0 99
2001 05 10 10 00 100 7.4 90 9.4 2
2001 05 10 10 10 94 7.4 999 99.0 99
2001 05 10 10 20 90 7.2 999 99.0 99
2001 05 10 10 30 86 7.7 999 99.0 99
2001 05 10 10 40 84 7.4 999 99.0 99
2001 05 10 10 50 76 7.8 999 99.0 99
2001 05 10 11 00 79 7.7 69 9.3 46
2001 05 10 11 10 78 8.0 999 99.0 99
2001 05 10 11 20 80 7.8 999 99.0 99
2001 05 10 11 30 82 8.1 999 99.0 99
2001 05 10 11 40 82 8.0 999 99.0 99
2001 05 10 11 50 78 8.1 999 99.0 99
2001 05 10 12 00 83 8.1 88 9.7 53
2001 05 10 12 10 78 7.6 999 99.0 99
2001 05 10 12 20 81 7.4 999 99.0 99
2001 05 10 12 30 77 8.2 999 99.0 99
2001 05 10 12 40 84 8.2 999 99.0 99
2001 05 10 12 50 90 8.1 999 99.0 99
2001 05 10 13 00 84 7.8 90 9.5 35
2001 05 10 13 10 78 7.7 999 99.0 99
2001 05 10 13 20 84 7.2 999 99.0 99
2001 05 10 13 30 87 7.5 999 99.0 99
2001 05 10 13 40 82 7.6 999 99.0 99
2001 05 10 13 50 82 8.0 999 99.0 99
2001 05 10 14 00 86 7.7 84 9.4 53
2001 05 10 14 10 90 8.2 999 99.0 99
2001 05 10 14 20 93 7.7 999 99.0 99
2001 05 10 14 30 89 7.8 999 99.0 99
2001 05 10 14 40 93 7.9 999 99.0 99
2001 05 10 14 50 91 7.9 999 99.0 99
2001 05 10 15 00 93 8.1 96 9.7 56
2001 05 10 15 10 93 8.4 999 99.0 99
2001 05 10 15 20 91 8.3 999 99.0 99
2001 05 10 15 30 95 8.0 999 99.0 99
2001 05 10 15 40 96 8.2 999 99.0 99
2001 05 10 15 50 92 8.0 999 99.0 99
2001 05 10 16 00 89 7.9 93 10.4 13
2001 05 10 16 10 84 8.1 999 99.0 99
2001 05 10 16 20 85 7.7 999 99.0 99
2001 05 10 16 30 81 7.6 999 99.0 99
2001 05 10 16 40 83 8.2 999 99.0 99
2001 05 10 16 50 79 7.4 999 99.0 99
2001 05 10 17 00 79 7.8 90 10.1 34
2001 05 10 17 10 83 8.1 999 99.0 99
2001 05 10 17 20 78 7.7 999 99.0 99
2001 05 10 17 30 84 7.8 999 99.0 99
2001 05 10 17 40 79 7.7 999 99.0 99
2001 05 10 17 50 78 7.6 999 99.0 99
2001 05 10 18 00 79 8.3 85 10.0 58
2001 05 10 18 10 95 8.9 999 99.0 99
2001 05 10 18 20 88 7.3 999 99.0 99
2001 05 10 18 30 82 8.4 999 99.0 99
2001 05 10 18 40 82 7.9 999 99.0 99
2001 05 10 18 50 73 8.3 999 99.0 99
2001 05 10 19 00 75 8.9 90 10.8 1
2001 05 10 19 10 78 8.6 999 99.0 99
2001 05 10 19 20 76 8.3 999 99.0 99
2001 05 10 19 30 76 8.4 999 99.0 99
2001 05 10 19 40 78 8.9 999 99.0 99
2001 05 10 19 50 76 8.4 999 99.0 99
2001 05 10 20 00 77 8.7 77 10.9 32
2001 05 10 20 10 76 8.7 999 99.0 99
2001 05 10 20 20 77 9.0 999 99.0 99
2001 05 10 20 30 72 8.9 999 99.0 99
2001 05 10 20 40 73 8.5 999 99.0 99
2001 05 10 20 50 79 8.2 999 99.0 99
2001 05 10 21 00 75 8.9 77 11.1 24
2001 05 10 21 10 75 8.6 999 99.0 99
2001 05 10 21 20 72 8.7 999 99.0 99
2001 05 10 21 30 77 9.1 999 99.0 99
2001 05 10 21 40 75 9.4 999 99.0 99
2001 05 10 21 50 78 8.7 999 99.0 99
2001 05 10 22 00 75 9.3 75 10.9 53
2001 05 10 22 10 80 9.6 999 99.0 99
2001 05 10 22 20 74 9.9 999 99.0 99
2001 05 10 22 30 75 10.2 999 99.0 99
2001 05 10 22 40 75 10.3 999 99.0 99
2001 05 10 22 50 77 10.0 999 99.0 99
2001 05 10 23 00 78 9.7 72 12.6 22
2001 05 10 23 10 83 9.3 999 99.0 99
2001 05 10 23 20 80 9.7 999 99.0 99
2001 05 10 23 30 82 9.3 999 99.0 99
2001 05 10 23 40 79 9.6 999 99.0 99
2001 05 10 23 50 70 9.9 999 99.0 99
2001 05 11 00 00 76 10.1 80 11.8 53
2001 05 11 00 10 71 10.0 999 99.0 99
2001 05 11 00 20 73 9.8 999 99.0 99
2001 05 11 00 30 76 10.1 999 99.0 99
2001 05 11 00 40 75 9.6 999 99.0 99
2001 05 11 00 50 76 9.8 999 99.0 99
2001 05 11 01 00 80 9.8 70 11.8 42
2001 05 11 01 10 77 9.9 999 99.0 99
2001 05 11 01 20 78 10.3 999 99.0 99
2001 05 11 01 30 79 10.0 999 99.0 99
2001 05 11 01 40 82 9.9 999 99.0 99
2001 05 11 01 50 74 10.1 999 99.0 99
2001 05 11 02 00 78 9.7 73 12.4 12
2001 05 11 02 10 81 9.9 999 99.0 99
2001 05 11 02 20 85 9.4 999 99.0 99
2001 05 11 02 30 84 9.1 999 99.0 99
2001 05 11 02 40 86 9.6 999 99.0 99
2001 05 11 02 50 90 9.3 999 99.0 99
2001 05 11 03 00 91 9.7 94 11.9 17
2001 05 11 03 10 92 9.5 999 99.0 99
2001 05 11 03 20 84 9.6 999 99.0 99
2001 05 11 03 30 83 9.9 999 99.0 99
2001 05 11 03 40 84 10.3 999 99.0 99
2001 05 11 03 50 84 10.4 999 99.0 99
2001 05 11 04 00 89 10.1 86 12.1 52
2001 05 11 04 10 92 10.0 999 99.0 99
2001 05 11 04 20 92 9.5 999 99.0 99
2001 05 11 04 30 90 9.6 999 99.0 99
2001 05 11 04 40 96 10.1 999 99.0 99
2001 05 11 04 50 94 9.7 999 99.0 99
2001 05 11 05 00 97 9.8 92 11.8 33
